Date,Open,High,Low,Close,Adj Close,Volume
8/1/2016,759.869995,770.5,757.059998,767.73999,767.73999,3578200
8/2/2016,763.809998,765.01001,757.02002,760.580017,760.580017,3603300
8/3/2016,757.059998,758.890015,752.25,754.640015,754.640015,3581500
8/4/2016,753.700012,765,750.349976,760.77002,760.77002,3176000
8/5/2016,764.809998,768.469971,763.090027,765.97998,765.97998,2704400
8/8/2016,766.809998,767,761.02002,766.559998,766.559998,1986300
8/9/2016,767.390015,772.599976,766.900024,768.309998,768.309998,1876100
8/10/2016,769.799988,772.099976,766.190002,768.559998,768.559998,1604300
8/11/2016,769.940002,773.75,769.119995,771.23999,771.23999,2016300
8/12/2016,768.460022,773.150024,768.419983,772.559998,772.559998,1563300
8/15/2016,771.900024,772.039978,767.710022,768.48999,768.48999,2118500
8/16/2016,768.619995,768.72998,763.820007,764.039978,764.039978,1604600
8/17/2016,764.409973,765.219971,759.200012,764.630005,764.630005,1891100
8/18/2016,764,765.169983,760.599976,764.460022,764.460022,1458800
8/19/2016,761.900024,762.48999,756.890015,757.309998,757.309998,2343200
8/22/2016,757.5,759.849976,752.099976,759.47998,759.47998,1679300
8/23/2016,763.309998,764.700012,761,762.450012,762.450012,1524100
8/24/2016,763,763.409973,755.359985,757.25,757.25,1744100
8/25/2016,756,760.559998,754.73999,759.219971,759.219971,1623000
8/26/2016,760.049988,770,759.799988,769,769,2776800
8/29/2016,768.719971,774.97998,768.599976,771.289978,771.289978,2185700
8/30/2016,771.049988,771.840027,765.559998,767.580017,767.580017,1709200
8/31/2016,766.599976,769.640015,764,769.159973,769.159973,1633800
9/1/2016,770.900024,772.039978,766.75,770.619995,770.619995,1792300
9/2/2016,774.109985,776,771.700012,772.440002,772.440002,2181800
9/5/2016,774.0749815,782.73999,770.9599915,780.6549985,780.6549985,2950800
9/6/2016,774.039978,789.47998,770.219971,788.869995,788.869995,3719800
9/7/2016,789.530029,790.789978,784.330017,784.47998,784.47998,2424600
9/8/2016,783.890015,786.5,781.440002,784.059998,784.059998,2026400
9/9/2016,779.359985,781,760.109985,760.140015,760.140015,4257300
9/12/2016,757.349976,772.659973,756,771.48999,771.48999,3124700
9/13/2016,768.77002,769.890015,759.049988,761.01001,761.01001,3117200
9/14/2016,762.200012,767.5,758.849976,761.090027,761.090027,2523000
9/15/2016,762,770.869995,757.580017,769.690002,769.690002,3034000
9/16/2016,773.280029,780.460022,771.659973,778.52002,778.52002,5499200
9/19/2016,779.969971,781.940002,771,775.099976,775.099976,2292500
9/20/2016,776,781.369995,776,780.219971,780.219971,1937200
9/21/2016,783.25,790.690002,779.01001,789.73999,789.73999,2718600
9/22/2016,794.27002,805.890015,794.27002,804.700012,804.700012,4078900
9/23/2016,803.130005,807.75,802.119995,805.75,805.75,2353500
9/26/2016,801.799988,805.929993,797.150024,799.159973,799.159973,2651400
9/27/2016,801.849976,816.640015,801.109985,816.109985,816.109985,3819600
9/28/2016,818,830.140015,817.030029,828.719971,828.719971,4422100
9/29/2016,828.26001,837.5,824.630005,829.049988,829.049988,4922200
9/30/2016,832.609985,839.950012,832.400024,837.309998,837.309998,4430600
10/3/2016,836,839.859985,831.25,836.73999,836.73999,2769400
10/4/2016,840.909973,842.369995,830.26001,834.030029,834.030029,2950300
10/5/2016,838,845.669983,836.119995,844.359985,844.359985,3469100
10/6/2016,843.700012,847.210022,840.599976,841.659973,841.659973,2684000
10/7/2016,845.789978,845.950012,837.450012,839.429993,839.429993,2426200
10/10/2016,843.25,845.200012,840.27002,841.710022,841.710022,1818000
10/11/2016,841.02002,841.289978,828.349976,831,831,3588200
10/12/2016,834,837.669983,830.099976,834.090027,834.090027,2380400
10/13/2016,829,831.799988,821.210022,829.280029,829.280029,3091400
10/14/2016,835.080017,835.73999,822.960022,822.960022,822.960022,2999800
10/17/2016,821.5,822,811.679993,812.950012,812.950012,3361500
10/18/2016,822.109985,823.26001,815.02002,817.650024,817.650024,2480800
10/19/2016,820.400024,820.669983,815.169983,817.690002,817.690002,2090700
10/20/2016,813.98999,815.710022,803.099976,810.320007,810.320007,3152000
10/21/2016,809.359985,819.419983,809,818.98999,818.98999,2793000
10/24/2016,824.950012,838.299988,822.210022,838.090027,838.090027,4060900
10/25/2016,839.299988,843.090027,833.219971,835.179993,835.179993,3248400
10/26/2016,832.76001,833.440002,820,822.590027,822.590027,3998100
10/27/2016,831.23999,831.719971,815.429993,818.359985,818.359985,7406400
10/28/2016,782,789.48999,774.609985,776.320007,776.320007,10841100
10/31/2016,781.030029,793.700012,780.109985,789.820007,789.820007,5413300
11/1/2016,799,800.840027,776.710022,785.409973,785.409973,5305400
11/2/2016,783.929993,784.75,763.549988,765.559998,765.559998,5026500
11/3/2016,765.049988,777,764,767.030029,767.030029,3872500
11/4/2016,762.789978,766,753.22998,755.049988,755.049988,5122100
11/7/2016,771.640015,787.72998,770.940002,784.929993,784.929993,5984400
11/8/2016,784.969971,791.73999,779.099976,787.75,787.75,3373300
11/9/2016,764,777.5,760.090027,771.880005,771.880005,8562900
11/10/2016,778.809998,778.830017,717.700012,742.380005,742.380005,12747000
11/11/2016,735.72998,743.26001,728.900024,739.01001,739.01001,6622800
11/14/2016,745.51001,746,710.099976,719.070007,719.070007,7283200
11/15/2016,730,746.780029,725.98999,743.23999,743.23999,6755800
11/16/2016,739.880005,749.869995,735.609985,746.48999,746.48999,3601400
11/17/2016,749.320007,757.5,748,756.400024,756.400024,3690100
11/18/2016,761,767.73999,757.640015,760.159973,760.159973,4373400
11/21/2016,766,780.349976,765.109985,780,780,4614600
11/22/2016,788.169983,792.400024,781,785.330017,785.330017,5311300
11/23/2016,781.72998,781.75,773.119995,780.119995,780.119995,3522500
11/24/2016,784.11499,784.25,775.5100095,780.244995,780.244995,2679800
11/25/2016,786.5,786.75,777.900024,780.369995,780.369995,1837100
11/28/2016,776.98999,777,764.23999,766.77002,766.77002,4438800
11/29/2016,768,769.890015,761.320007,762.52002,762.52002,3272300
11/30/2016,762,768.090027,750.25,750.570007,750.570007,4625900
12/1/2016,752.409973,753.369995,738.030029,743.650024,743.650024,4666000
12/2/2016,743.400024,748.48999,736.700012,740.340027,740.340027,3561300
12/5/2016,745,761.48999,742,759.359985,759.359985,4314700
12/6/2016,763.98999,768.23999,757.25,764.719971,764.719971,3794700
12/7/2016,764.549988,770.419983,755.820007,770.419983,770.419983,3684900
12/8/2016,771.869995,773.789978,765.190002,767.330017,767.330017,3189600
12/9/2016,770,770.25,765.340027,768.659973,768.659973,2470900
12/12/2016,766.400024,766.890015,757.200012,760.119995,760.119995,2963900
12/13/2016,764.960022,782.460022,762,774.340027,774.340027,5285300
12/14/2016,778.25,780.859985,762.809998,768.820007,768.820007,5454800
12/15/2016,766.280029,769.099976,760.309998,761,761,3801900
12/16/2016,765,765.130005,754,757.77002,757.77002,4828700
12/19/2016,758.890015,770.5,756.159973,766,766,3113200
12/20/2016,768.650024,774.390015,767.710022,771.219971,771.219971,2703600
12/21/2016,770,771.219971,765.700012,770.599976,770.599976,2044600
12/22/2016,768.119995,771.210022,763.02002,766.340027,766.340027,2543600
12/23/2016,764.549988,766.5,757.98999,760.590027,760.590027,1976900
12/27/2016,763.400024,774.650024,761.200012,771.400024,771.400024,2638700
12/28/2016,776.25,780,770.5,772.130005,772.130005,3301000
12/29/2016,772.400024,773.400024,760.849976,765.150024,765.150024,3153500
12/30/2016,766.469971,767.400024,748.280029,749.869995,749.869995,4139400
1/3/2017,757.919983,758.76001,747.700012,753.669983,753.669983,3521100
1/4/2017,758.390015,759.679993,754.200012,757.179993,757.179993,2510500
1/5/2017,761.549988,782.400024,760.26001,780.450012,780.450012,5830100
1/6/2017,782.359985,799.440002,778.47998,795.98999,795.98999,5986200
1/9/2017,798,801.77002,791.77002,796.919983,796.919983,3440100
1/10/2017,796.599976,798,789.539978,795.900024,795.900024,2558400
1/11/2017,793.659973,799.5,789.51001,799.02002,799.02002,2992800
1/12/2017,800.309998,814.130005,799.5,813.640015,813.640015,4873900
1/13/2017,814.320007,821.650024,811.400024,817.140015,817.140015,3791900
1/16/2017,815.0100095,818.825012,807.420013,813.429993,813.429993,3725650
1/17/2017,815.700012,816,803.440002,809.719971,809.719971,3659400
1/18/2017,809.5,811.72998,804.27002,807.47998,807.47998,2354200
1/19/2017,810,813.51001,807.320007,809.039978,809.039978,2540800
1/20/2017,815.280029,816.02002,806.26001,808.330017,808.330017,3376200
1/23/2017,806.799988,818.5,805.080017,817.880005,817.880005,2797500
1/24/2017,822,823.98999,814.5,822.440002,822.440002,2971700
1/25/2017,825.789978,837.419983,825.289978,836.52002,836.52002,3922600
1/26/2017,835.530029,843.840027,833,839.150024,839.150024,3586300
1/27/2017,839,839.700012,829.440002,835.77002,835.77002,2998700
1/30/2017,833,833.5,816.380005,830.380005,830.380005,3747300
1/31/2017,823.75,826.98999,819.559998,823.47998,823.47998,3137200
2/1/2017,829.210022,833.780029,824.940002,832.349976,832.349976,3850200
2/2/2017,836.590027,842.48999,828.26001,839.950012,839.950012,7350500
2/3/2017,806.719971,818.299988,804,810.200012,810.200012,10868800
2/6/2017,809.799988,810.719971,803,807.640015,807.640015,3897300
2/7/2017,809.309998,816.159973,807.5,812.5,812.5,3466100
2/8/2017,812.690002,821.47998,812.5,819.710022,819.710022,2858000
2/9/2017,821.599976,825,819.710022,821.359985,821.359985,2484900
2/10/2017,823.820007,828,822.849976,827.460022,827.460022,2429600
2/13/2017,831.619995,843,828.549988,836.530029,836.530029,4172600
2/14/2017,837,838.309998,831.450012,836.390015,836.390015,2787900
2/15/2017,834,842.809998,832.820007,842.700012,842.700012,2968900
2/16/2017,841.840027,845,839.380005,844.140015,844.140015,2714700
2/17/2017,842,847.27002,840.72998,845.070007,845.070007,3112300
2/20/2017,845.4200135,852.625,843.98999,850.7550045,850.7550045,3310000
2/21/2017,848.840027,857.97998,847.25,856.440002,856.440002,3507700
2/22/2017,856.950012,858.429993,852.179993,855.609985,855.609985,2617000
2/23/2017,857.570007,860.859985,848,852.190002,852.190002,3462000
2/24/2017,844.690002,845.809998,837.75,845.23999,845.23999,3688000
2/27/2017,842.380005,852.5,839.669983,848.640015,848.640015,2713600
2/28/2017,851.450012,854.090027,842.049988,845.039978,845.039978,2793700
3/1/2017,853.049988,854.830017,849.01001,853.080017,853.080017,2760100
3/2/2017,853.080017,854.820007,847.280029,848.909973,848.909973,2132100
3/3/2017,847.200012,851.98999,846.27002,849.880005,849.880005,1941100
3/6/2017,845.22998,848.48999,841.119995,846.609985,846.609985,2610400
3/7/2017,845.47998,848.460022,843.75,846.02002,846.02002,2247600
3/8/2017,848,853.070007,846.789978,850.5,850.5,2286500
3/9/2017,851,856.400024,850.309998,853,853,2048200
3/10/2017,857,857.349976,851.719971,852.460022,852.460022,2436400
3/13/2017,851.77002,855.690002,851.710022,854.590027,854.590027,1909700
3/14/2017,853.549988,853.75,847.549988,852.530029,852.530029,2130600
3/15/2017,854.330017,854.450012,847.109985,852.969971,852.969971,2562200
3/16/2017,855.299988,855.5,850.51001,853.419983,853.419983,1842300
3/17/2017,853.48999,853.830017,850.640015,852.309998,852.309998,3384400
3/20/2017,851.51001,857.799988,851.01001,856.969971,856.969971,2282700
3/21/2017,858.840027,862.799988,841.309998,843.200012,843.200012,4382900
3/22/2017,840.429993,849.369995,839.049988,848.059998,848.059998,2658700
3/23/2017,848.200012,850.890015,844.799988,847.380005,847.380005,1953000
3/24/2017,851.679993,851.799988,843.530029,845.609985,845.609985,2138300
3/27/2017,838.070007,850.299988,833.5,846.820007,846.820007,2755800
3/28/2017,851.75,858.460022,850.099976,856,856,3041600
3/29/2017,859.049988,876.440002,859.02002,874.320007,874.320007,4485800
3/30/2017,874.950012,877.059998,871.659973,876.340027,876.340027,2762700
3/31/2017,877,890.349976,876.650024,886.539978,886.539978,3957600
4/3/2017,888,893.48999,885.419983,891.51001,891.51001,3422300
4/4/2017,891.5,908.539978,890.280029,906.830017,906.830017,4984700
4/5/2017,910.820007,923.719971,905.619995,909.280029,909.280029,7508400
4/6/2017,913.799988,917.190002,894.48999,898.280029,898.280029,6344100
4/7/2017,899.650024,900.090027,889.309998,894.880005,894.880005,3710900
4/10/2017,899.630005,908.51001,899,907.039978,907.039978,3184300
4/11/2017,907.039978,911.23999,897.5,902.359985,902.359985,3012700
4/12/2017,903.090027,904.090027,895.25,896.22998,896.22998,2456100
4/13/2017,891.450012,894.969971,884.48999,884.669983,884.669983,3174600
4/17/2017,887.5,902.380005,887.5,901.98999,901.98999,2854700
4/18/2017,900.98999,909.609985,900.780029,903.780029,903.780029,2999200
4/19/2017,907.840027,910.5,897.369995,899.200012,899.200012,2870200
4/20/2017,899.700012,905.320007,896.289978,902.059998,902.059998,2814400
4/21/2017,902.669983,903.650024,896.77002,898.530029,898.530029,2420500
4/24/2017,908.679993,909.98999,903.820007,907.409973,907.409973,3122900
4/25/2017,907.039978,909.47998,903,907.619995,907.619995,3380600
4/26/2017,910.299988,915.75,907.559998,909.289978,909.289978,2608900
4/27/2017,914.390015,921.859985,912.109985,918.380005,918.380005,5305500
4/28/2017,948.830017,949.590027,924.330017,924.98999,924.98999,7335800
5/1/2017,927.799988,954.400024,927.799988,948.22998,948.22998,5466500
5/2/2017,946.650024,950.099976,941.409973,946.940002,946.940002,3848800
5/3/2017,946,946,935.900024,941.030029,941.030029,3582700
5/4/2017,944.75,945,934.219971,937.530029,937.530029,2418400
5/5/2017,940.52002,940.789978,930.299988,934.150024,934.150024,2866400
5/8/2017,940.950012,949.049988,939.210022,949.039978,949.039978,3415700
5/9/2017,952.799988,957.890015,950.200012,952.820007,952.820007,3262100
5/10/2017,953.5,953.75,945,948.950012,948.950012,2096500
5/11/2017,945.109985,950.289978,940.780029,947.619995,947.619995,2194100
5/12/2017,954.5,962.789978,951.530029,961.349976,961.349976,3625900
5/15/2017,958.72998,963.150024,956.059998,957.969971,957.969971,4270600
5/16/2017,961,970.059998,960.909973,966.070007,966.070007,3126100
5/17/2017,954.700012,960.400024,944.119995,944.76001,944.76001,5145600
5/18/2017,944.799988,962.75,944.76001,958.48999,958.48999,3939300
5/19/2017,962.840027,968.919983,959.719971,959.840027,959.840027,3972100
5/22/2017,964,971.380005,962.900024,970.669983,970.669983,2642200
5/23/2017,975.02002,975.200012,966.849976,971.539978,971.539978,2415600
5/24/2017,976,981,970.22998,980.349976,980.349976,2446000
5/25/2017,984.849976,999,982.109985,993.380005,993.380005,4822000
5/26/2017,995,998.650024,989.25,995.780029,995.780029,3469200
5/30/2017,996.51001,1001.200012,995.52002,996.700012,996.700012,3263100
5/31/2017,1000,1000.119995,982.159973,994.619995,994.619995,3913100
6/1/2017,998.590027,998.98999,991.369995,995.950012,995.950012,2454800
6/2/2017,998.98999,1008.47998,995.669983,1006.72998,1006.72998,3752300
6/5/2017,1007.22998,1013.210022,1003.51001,1011.340027,1011.340027,2719900
6/6/2017,1012,1016.5,1001.25,1003,1003,3346400
6/7/2017,1005.950012,1010.25,1002,1010.070007,1010.070007,2823000
6/8/2017,1012.059998,1013.609985,1006.109985,1010.27002,1010.27002,2753300
6/9/2017,1012.5,1012.98999,927,978.309998,978.309998,7647700
6/12/2017,967,975.950012,945,964.909973,964.909973,9447200
6/13/2017,977.98999,984.5,966.099976,980.789978,980.789978,4580000
6/14/2017,988.590027,990.340027,966.710022,976.469971,976.469971,3974900
6/15/2017,958.700012,965.72998,950.859985,964.169983,964.169983,5373900
6/16/2017,996,999.75,982,987.710022,987.710022,11472700
6/19/2017,1017,1017,989.900024,995.169983,995.169983,5043400
6/20/2017,998,1004.880005,992.02002,992.590027,992.590027,4076800
6/21/2017,998.700012,1002.719971,992.650024,1002.22998,1002.22998,2922500
6/22/2017,1002.22998,1006.960022,997.200012,1001.299988,1001.299988,2253400
6/23/2017,1002.539978,1004.619995,998.02002,1003.73999,1003.73999,2879100
6/26/2017,1008.5,1009.799988,992,993.97998,993.97998,3386200
6/27/2017,990.690002,998.799988,976,976.780029,976.780029,3782400
6/28/2017,978.549988,990.679993,969.210022,990.330017,990.330017,3737600
6/29/2017,979,987.559998,965.25,975.929993,975.929993,4303000
6/30/2017,980.119995,983.469971,967.609985,968,968,3390300
7/3/2017,972.789978,974.48999,951,953.659973,953.659973,2909100
7/4/2017,967.1600035,974.744995,953.125,962.5299985,962.5299985,3281050
7/5/2017,961.530029,975,955.25,971.400024,971.400024,3653000
7/6/2017,964.659973,974.400024,959.02002,965.140015,965.140015,3259600
7/7/2017,969.549988,980.109985,969.140015,978.76001,978.76001,2643400
7/10/2017,985,999.440002,983.5,996.469971,996.469971,3546300
7/11/2017,993,995.98999,983.719971,994.130005,994.130005,2982700
7/12/2017,1000.650024,1008.549988,998.099976,1006.51001,1006.51001,3608600
7/13/2017,1004.619995,1006.880005,995.900024,1000.630005,1000.630005,2880800
7/14/2017,1002.400024,1004.450012,996.890015,1001.809998,1001.809998,2102500
7/17/2017,1004.690002,1014.75,1003.809998,1010.039978,1010.039978,3712600
7/18/2017,1006,1026.030029,1004,1024.449951,1024.449951,4007600
7/19/2017,1025,1031.589966,1022.5,1026.869995,1026.869995,2964000
7/20/2017,1031.589966,1034.969971,1022.52002,1028.699951,1028.699951,3097500
7/21/2017,1021.280029,1026.099976,1011,1025.670044,1025.670044,2734600
7/24/2017,1028.339966,1043.01001,1027.430054,1038.949951,1038.949951,3288000
7/25/2017,1038.050049,1043.329956,1032.47998,1039.869995,1039.869995,2447600
7/26/2017,1043.199951,1053.199951,1043.199951,1052.800049,1052.800049,2921300
7/27/2017,1069.550049,1083.310059,1040.180054,1046,1046,10991700
7/28/2017,1012.140015,1032.849976,1001,1020.039978,1020.039978,7709400
7/31/2017,1019.049988,1019.049988,987.02002,987.780029,987.780029,7352100
8/1/2017,996.109985,1006.400024,991.580017,996.190002,996.190002,4572600
8/2/2017,1001.77002,1003.210022,981.72998,995.890015,995.890015,4070000
8/3/2017,999.469971,999.5,984.590027,986.919983,986.919983,3255800
8/4/2017,989.679993,991.669983,982,987.580017,987.580017,2730300
8/7/2017,990.650024,995,987.140015,992.27002,992.27002,2676600
8/8/2017,994.349976,996.280029,985.789978,989.840027,989.840027,2902800
8/9/2017,982.599976,988,975.27002,982.01001,982.01001,3569700
8/10/2017,976.299988,979.859985,954.679993,956.919983,956.919983,5684100
8/11/2017,960,970.390015,951.380005,967.98999,967.98999,3468000
8/14/2017,978.409973,985.5,976.190002,983.299988,983.299988,3042800
8/15/2017,988.900024,991.73999,982,982.73999,982.73999,2549300
8/16/2017,981.650024,986.460022,973.219971,978.179993,978.179993,3132100
8/17/2017,977.840027,977.840027,960.320007,960.570007,960.570007,3512400
8/18/2017,961.400024,965.429993,954.650024,958.469971,958.469971,3284800
8/21/2017,957.570007,961.200012,945.460022,953.289978,953.289978,3164500
8/22/2017,955.52002,967.929993,955.5,966.900024,966.900024,2750000
8/23/2017,959.380005,962,954.200012,958,958,2668300
8/24/2017,957.419983,959,941.140015,952.450012,952.450012,5195700
8/25/2017,956,957.619995,944.099976,945.26001,945.26001,3324800
8/28/2017,946.539978,953,942.25,946.02002,946.02002,2596700
8/29/2017,940,956,936.330017,954.059998,954.059998,2874300
8/30/2017,958.440002,969.409973,956.909973,967.590027,967.590027,2904600
8/31/2017,974.700012,981,972.76001,980.599976,980.599976,3331500
9/1/2017,984.200012,984.5,976.880005,978.25,978.25,2535900
9/4/2017,979.800018,980.63501,968.625,971.76001,971.76001,2709550
9/5/2017,975.400024,976.77002,960.369995,965.27002,965.27002,2883200
9/6/2017,968.320007,971.840027,960.599976,967.799988,967.799988,2129900
9/7/2017,974,980.590027,972.549988,979.469971,979.469971,2566800
9/8/2017,979.099976,979.880005,963.469971,965.900024,965.900024,2605300
9/11/2017,974.460022,981.940002,974.219971,977.960022,977.960022,2186700
9/12/2017,983.27002,984.669983,975.52002,982.580017,982.580017,2481100
9/13/2017,983.969971,1000,979.419983,999.599976,999.599976,3374700
9/14/2017,996.799988,998.559998,987.73999,992.210022,992.210022,3913300
9/15/2017,993.01001,996.25,984.030029,986.789978,986.789978,3760200
9/18/2017,990.400024,992.789978,968.169983,974.190002,974.190002,3411300
9/19/2017,977.25,978.23999,967.460022,969.859985,969.859985,2671100
9/20/2017,971.789978,974.809998,962.159973,973.210022,973.210022,2888800
9/21/2017,971.309998,971.700012,962.02002,964.650024,964.650024,2337600
9/22/2017,961.01001,965.609985,954.419983,955.099976,955.099976,2641800
9/25/2017,949.309998,949.419983,932.890015,939.789978,939.789978,5124000
9/26/2017,945.48999,948.630005,931.75,938.599976,938.599976,3564800
9/27/2017,948,955.299988,943.299988,950.869995,950.869995,3148900
9/28/2017,951.859985,959.700012,950.099976,956.400024,956.400024,2522600
9/29/2017,960.109985,964.830017,958.380005,961.349976,961.349976,2543800
10/2/2017,964,967.309998,952.119995,959.190002,959.190002,2442900
10/3/2017,958,963.690002,950.369995,957.099976,957.099976,2666600
10/4/2017,954.210022,967.789978,954.049988,965.450012,965.450012,2527400
10/5/2017,970,981.51001,969.640015,980.849976,980.849976,3229200
10/6/2017,975.640015,995.75,975.640015,989.580017,989.580017,3782100
10/9/2017,993.23999,998.5,987.5,990.98999,990.98999,2938600
10/10/2017,996.669983,997.950012,980.099976,987.200012,987.200012,3084900
10/11/2017,991.27002,995.5,986.700012,995,995,2337100
10/12/2017,996.809998,1008.440002,992.400024,1000.929993,1000.929993,4067300
10/13/2017,1007,1007.77002,1001.030029,1002.940002,1002.940002,2431500
10/16/2017,1008.440002,1009.570007,1001.039978,1006.340027,1006.340027,2008900
10/17/2017,1005.590027,1011.469971,1004.380005,1009.130005,1009.130005,2319700
10/18/2017,1009.27002,1022.309998,996.549988,997,997,2499700
10/19/2017,990,991.049988,980.23999,986.609985,986.609985,3108200
10/20/2017,993.530029,994.619995,982,982.909973,982.909973,2365100
10/23/2017,986.72998,986.780029,962.5,966.299988,966.299988,3494100
10/24/2017,969,979.849976,965,975.900024,975.900024,2723900
10/25/2017,978,984.440002,966.23999,972.909973,972.909973,3033100
10/26/2017,980.330017,982.900024,968.549988,972.429993,972.429993,5618700
10/27/2017,1058.140015,1105.579956,1050.550049,1100.949951,1100.949951,16565000
10/30/2017,1095.01001,1122.790039,1093.560059,1110.849976,1110.849976,6613100
10/31/2017,1109,1110.540039,1101.119995,1105.280029,1105.280029,3477000
11/1/2017,1105.400024,1108.969971,1096.73999,1103.680054,1103.680054,3755500
11/2/2017,1097.810059,1101.939941,1086.869995,1094.219971,1094.219971,3684900
11/3/2017,1091.150024,1112.680054,1088.52002,1111.599976,1111.599976,3751500
11/6/2017,1109.150024,1125.410034,1108.77002,1120.660034,1120.660034,3381100
11/7/2017,1124.73999,1130.599976,1117.5,1123.170044,1123.170044,2689000
11/8/2017,1122.819946,1135.540039,1119.109985,1132.880005,1132.880005,2581500
11/9/2017,1125.959961,1129.619995,1115.77002,1129.130005,1129.130005,3732700
11/10/2017,1126.099976,1131.75,1124.060059,1125.349976,1125.349976,2179900
11/13/2017,1123,1139.900024,1122.339966,1129.170044,1129.170044,2918400
11/14/2017,1130.109985,1138,1123.890015,1136.839966,1136.839966,3138400
11/15/2017,1127.01001,1131.75,1121.630005,1126.689941,1126.689941,3928700
11/16/2017,1130.160034,1138.160034,1130.050049,1137.290039,1137.290039,2213300
11/17/2017,1138.280029,1138.800049,1125.810059,1129.880005,1129.880005,2413400
11/20/2017,1129.77002,1133.420044,1122.550049,1126.310059,1126.310059,2163900
11/21/2017,1132.859985,1140,1128.199951,1139.48999,1139.48999,2479400
11/22/2017,1141,1160.27002,1141,1156.160034,1156.160034,3555300
11/23/2017,1150.849976,1173.554993,1150.849976,1171.080017,1171.080017,3541650
11/24/2017,1160.699951,1186.839966,1160.699951,1186,1186,3528000
11/27/2017,1202.660034,1213.410034,1191.150024,1195.829956,1195.829956,6744000
11/28/2017,1204.880005,1205.339966,1188.52002,1193.599976,1193.599976,4559400
11/29/2017,1194.800049,1194.800049,1145.189941,1161.27002,1161.27002,9257500
11/30/2017,1167.099976,1178.569946,1160,1176.75,1176.75,4509200
12/1/2017,1172.050049,1179.650024,1152,1162.349976,1162.349976,4107100
12/4/2017,1173.849976,1175.199951,1128,1133.949951,1133.949951,5931900
12/5/2017,1128.26001,1159.27002,1124.73999,1141.569946,1141.569946,4079800
12/6/2017,1137.98999,1155.890015,1136.079956,1152.349976,1152.349976,2853300
12/7/2017,1156.589966,1163.189941,1151,1159.790039,1159.790039,2511600
12/8/2017,1170.400024,1172.790039,1157.099976,1162,1162,3050100
12/11/2017,1164.599976,1169.900024,1157,1168.920044,1168.920044,2363500
12/12/2017,1166.51001,1173.599976,1161.609985,1165.079956,1165.079956,2235900
12/13/2017,1170,1170.869995,1160.27002,1164.130005,1164.130005,2616800
12/14/2017,1163.709961,1177.930054,1162.449951,1174.26001,1174.26001,3214300
12/15/2017,1179.030029,1182.75,1169.329956,1179.140015,1179.140015,4778600
12/18/2017,1187.369995,1194.780029,1180.910034,1190.579956,1190.579956,2947600
12/19/2017,1189.150024,1192.969971,1179.140015,1187.380005,1187.380005,2587800
12/20/2017,1190.5,1191,1176,1177.619995,1177.619995,2371200
12/21/2017,1175.900024,1179.170044,1167.640015,1174.76001,1174.76001,2123100
12/22/2017,1172.079956,1174.619995,1167.829956,1168.359985,1168.359985,1585100
12/26/2017,1168.359985,1178.319946,1160.550049,1176.76001,1176.76001,2005200
12/27/2017,1179.910034,1187.290039,1175.609985,1182.26001,1182.26001,1867200
12/28/2017,1189,1190.099976,1184.380005,1186.099976,1186.099976,1841700
12/29/2017,1182.349976,1184,1167.5,1169.469971,1169.469971,2688400
